order_item_id,order_id,product_id,quantity,unit_price,discount
11075,54351,1057,4.0,2370.0,10.0
1534,50601,1052,1.0,6950.0,25.0
7591,52983,1026,1.0,7010.0,15.0
15150,55986,1061,1.0,8080.0,5.0
18453,57282,1047,,5950.0,5.0
2224,50871,1025,3.0,4730.0,0.0
12733,55011,1038,1.0,4270.0,0.0
13069,55145,1045,1.0,8330.0,0.0
17777,57010,1009,4.0,6030.0,0.0
7055,52778,1051,4.0,7060.0,10.0
178,50072,1035,1.0,6470.0,10.0
9772,53853,1013,1.0,220.0,10.0
12739,55014,1043,1.0,4500.0,0.0
5996,52366,1001,2.0,6530.0,5.0
3224,51272,1061,3.0,8080.0,5.0
3879,51532,1061,2.0,8080.0,15.0
10977,54313,1006,5.0,4150.0,10.0
5936,52342,1038,1.0,4270.0,15.0
1538,50602,1068,1.0,10570.0,25.0
11268,54431,1007,1.0,1100.0,0.0
4507,51782,1036,2.0,6710.0,15.0
18970,57496,1073,1.0,6680.0,5.0
16732,56602,1032,2.0,1990.0,0.0
16028,56331,1035,4.0,6470.0,20.0
4199,51657,1061,1.0,8080.0,5.0
18894,57466,1030,1.0,4290.0,0.0
17374,56848,1058,2.0,5550.0,0.0
487,50189,1072,2.0,4390.0,10.0
18909,57471,1011,1.0,4590.0,10.0
15321,56050,1033,1.0,2910.0,5.0
12543,54936,1018,4.0,3890.0,10.0
8204,53232,1073,1.0,6680.0,10.0
7180,52828,1065,3.0,7400.0,5.0
9009,53549,1026,2.0,7010.0,5.0
19599,57751,1008,2.0,6630.0,0.0
7336,52883,1020,3.0,720.0,0.0
13626,55368,1041,1.0,700.0,10.0
12752,55020,1045,1.0,8330.0,10.0
14691,55806,1054,1.0,1830.0,15.0
17478,56891,1010,1.0,8870.0,0.0
11365,54470,1054,2.0,1830.0,0.0
4939,51957,1061,2.0,,0.0
138,50059,1002,1.0,3080.0,0.0
16883,56659,1043,1.0,4500.0,0.0
14884,55878,1070,2.0,2320.0,10.0
11573,54550,1010,3.0,8870.0,15.0
10805,54247,1038,5.0,4270.0,5.0
12504,54923,1061,2.0,8080.0,5.0
8576,53380,1055,2.0,1380.0,25.0
16438,56483,1060,1.0,5950.0,15.0
14692,55806,1051,1.0,7060.0,5.0
16993,56702,1072,2.0,4390.0,10.0
5863,52316,1063,1.0,1660.0,20.0
1314,50517,1059,2.0,4580.0,15.0
7156,52821,1032,1.0,1990.0,0.0
20022,57928,1021,4.0,5530.0,0.0
11732,54612,1039,2.0,8680.0,0.0
15830,56255,1066,1.0,3610.0,0.0
9151,53604,1073,1.0,6680.0,10.0
813,50321,1022,4.0,3830.0,25.0
8408,53310,1053,5.0,3470.0,5.0
16688,56587,1040,2.0,3060.0,5.0
6801,52675,1018,2.0,3890.0,25.0
17591,56934,1056,1.0,1230.0,10.0
4958,51965,1016,3.0,3350.0,5.0
7867,53095,1044,3.0,3230.0,0.0
18404,57261,1061,1.0,8080.0,15.0
11247,54425,1015,1.0,3850.0,10.0
3283,51297,1042,1.0,590.0,15.0
15397,56079,1053,1.0,3470.0,0.0
2697,51063,1024,1.0,9110.0,15.0
6341,52499,1053,1.0,3470.0,5.0
1221,50481,1037,1.0,2640.0,15.0
11399,54482,1046,4.0,3450.0,0.0
3519,51387,1052,2.0,6950.0,5.0
11001,54323,1046,4.0,3450.0,0.0
14406,55691,1054,1.0,1830.0,5.0
9256,53647,1023,2.0,4290.0,5.0
17954,57078,1002,1.0,3080.0,15.0
5204,52062,1020,1.0,720.0,15.0
10713,54216,1050,1.0,7140.0,20.0
12077,54748,1043,2.0,4500.0,15.0
11307,54447,1065,1.0,7400.0,5.0
1256,50495,1037,2.0,2640.0,0.0
3050,51206,1072,5.0,4390.0,0.0
15684,56199,1066,3.0,3610.0,10.0
10451,54114,1064,1.0,7500.0,0.0
1892,50739,1044,1.0,3230.0,0.0
17595,56935,1022,1.0,3830.0,10.0
17729,56991,1029,1.0,3490.0,25.0
18582,57333,1001,1.0,6530.0,0.0
11927,54688,1001,1.0,6530.0,0.0
2850,51130,1039,3.0,8680.0,0.0
17333,56830,1007,2.0,1100.0,5.0
17696,56978,1047,2.0,5950.0,20.0
3121,51233,1066,1.0,3610.0,0.0
12792,55035,1011,2.0,4590.0,10.0
11934,54690,1064,1.0,7500.0,20.0
16372,56459,1030,1.0,4290.0,10.0
911,50360,1055,2.0,1380.0,0.0
15287,56038,1066,1.0,3610.0,5.0
18153,57160,1060,1.0,5950.0,0.0
18586,57334,1072,1.0,4390.0,5.0
18039,57112,1061,1.0,8080.0,0.0
12195,54799,1069,3.0,4090.0,10.0
1109,50437,1054,1.0,1830.0,15.0
13839,55453,1049,2.0,2810.0,0.0
6528,52565,1002,1.0,3080.0,5.0
18074,57124,1075,3.0,2140.0,5.0
13297,55237,1032,2.0,1990.0,0.0
3228,51274,1075,1.0,2140.0,10.0
1040,50410,1066,1.0,,0.0
8449,53327,1061,1.0,8080.0,0.0
7600,52987,1018,1.0,3890.0,5.0
6087,52400,1065,1.0,7400.0,20.0
3823,51509,1063,3.0,1660.0,0.0
12473,54910,1054,3.0,1830.0,0.0
11031,54334,1015,1.0,3850.0,5.0
19251,57610,1069,2.0,4090.0,10.0
13299,55238,1005,3.0,5510.0,0.0
12202,54802,1023,5.0,4290.0,0.0
15887,56275,1035,1.0,6470.0,15.0
19276,57619,1040,1.0,3060.0,0.0
5017,51988,1052,2.0,6950.0,10.0
12462,54906,1038,2.0,4270.0,5.0
10767,54234,1038,3.0,4270.0,0.0
17633,56949,1012,4.0,6600.0,0.0
2869,51135,1008,2.0,6630.0,0.0
5989,52363,1030,3.0,4290.0,25.0
19770,57820,1042,4.0,590.0,0.0
13605,55360,1014,1.0,2270.0,5.0
14237,55617,1062,2.0,280.0,0.0
2556,51005,1043,1.0,4500.0,0.0
9774,53855,1018,2.0,3890.0,25.0
4861,51924,1047,1.0,5950.0,0.0
12964,55099,1059,1.0,4580.0,0.0
8085,53185,1027,3.0,7200.0,15.0
6310,52486,1012,1.0,6600.0,5.0
4312,51707,1075,1.0,,15.0
11683,54592,1045,1.0,8330.0,5.0
11665,54584,1042,5.0,590.0,5.0
17948,57076,1011,4.0,4590.0,0.0
19962,57903,1039,1.0,8680.0,0.0
13089,55152,1006,3.0,4150.0,5.0
10378,54084,1074,2.0,1880.0,5.0
1886,50737,1041,3.0,700.0,0.0
9270,53653,1045,3.0,8330.0,25.0
16234,56406,1074,1.0,1880.0,5.0
1398,50550,1017,4.0,3470.0,0.0
11962,54701,1061,2.0,8080.0,0.0
5096,52020,1033,2.0,2910.0,25.0
14354,55670,1073,2.0,6680.0,0.0
7043,52773,1058,2.0,5550.0,0.0
19366,57657,1060,2.0,5950.0,0.0
18295,57219,1014,2.0,2270.0,20.0
5907,52331,1002,1.0,3080.0,0.0
914,50362,1051,2.0,7060.0,25.0
11867,54667,1001,1.0,6530.0,5.0
10781,54239,1030,1.0,4290.0,0.0
1156,50456,1054,1.0,1830.0,10.0
7933,53125,1042,2.0,590.0,10.0
14821,55853,1007,1.0,1100.0,15.0
4772,51886,1055,1.0,1380.0,20.0
3933,51552,1038,1.0,4270.0,0.0
18754,57406,1061,1.0,8080.0,20.0
13262,55223,1025,1.0,4730.0,25.0
12215,54807,1066,1.0,3610.0,0.0
10998,54322,1001,2.0,6530.0,20.0
15582,56155,1040,2.0,3060.0,5.0
10645,54191,1004,1.0,9380.0,0.0
10064,53968,1058,1.0,5550.0,0.0
4126,51629,1072,3.0,4390.0,0.0
2174,50848,1047,2.0,5950.0,15.0
9368,53688,1038,5.0,4270.0,10.0
830,50326,1038,3.0,4270.0,5.0
8822,53476,1061,3.0,8080.0,0.0
3190,51261,1027,2.0,7200.0,10.0
7521,52955,1004,1.0,9380.0,5.0
2427,50952,1066,2.0,3610.0,0.0
6350,52503,1033,1.0,2910.0,0.0
1031,50408,1005,1.0,5510.0,0.0
1460,50572,1012,1.0,6600.0,5.0
17735,56994,1075,2.0,2140.0,20.0
4331,51715,1062,2.0,280.0,10.0
1038,50410,1062,1.0,280.0,5.0
7224,52845,1051,1.0,7060.0,0.0
3867,51527,1073,1.0,6680.0,0.0
13715,55404,1063,1.0,1660.0,20.0
18644,57357,1065,1.0,7400.0,0.0
9070,53574,1007,1.0,1100.0,0.0
10908,54285,1017,1.0,3470.0,5.0
1947,50760,1072,1.0,4390.0,5.0
16766,56616,1074,3.0,1880.0,15.0
4326,51713,1069,1.0,4090.0,10.0
9004,53547,1050,2.0,7140.0,10.0
18745,57401,1027,1.0,7200.0,5.0
1737,50678,1040,1.0,3060.0,10.0
9586,53778,1064,1.0,7500.0,0.0
5693,52251,1025,1.0,4730.0,20.0
4837,51916,1028,3.0,4510.0,20.0
9021,53557,1024,2.0,9110.0,0.0
4235,51673,1019,2.0,4560.0,15.0
3227,51273,1051,1.0,7060.0,0.0
461,50179,1075,1.0,2140.0,5.0
17854,57040,1042,1.0,590.0,15.0
9033,53562,1009,1.0,6030.0,10.0
18190,57178,1056,2.0,1230.0,10.0
16627,56564,1020,2.0,720.0,10.0
1993,50778,1037,1.0,2640.0,5.0
18916,57474,1053,1.0,3470.0,5.0
10690,54207,1001,2.0,6530.0,5.0
8906,53509,1031,1.0,9170.0,5.0
8668,53415,1041,3.0,700.0,20.0
2667,51051,1032,3.0,1990.0,0.0
1854,50725,1059,1.0,4580.0,20.0
8957,53530,1036,1.0,6710.0,0.0
10848,54262,1031,2.0,9170.0,0.0
11881,54671,1060,2.0,5950.0,5.0
7291,52868,1049,1.0,2810.0,0.0
5005,51983,1040,1.0,3060.0,20.0
14219,55610,1019,1.0,4560.0,25.0
7816,53076,1068,2.0,10570.0,20.0
19784,57828,1023,,4290.0,5.0
12531,54933,1027,2.0,7200.0,0.0
4467,51768,1064,2.0,7500.0,20.0
8660,53413,1021,1.0,5530.0,0.0
2758,51090,1030,1.0,4290.0,20.0
20092,57959,1071,1.0,1670.0,5.0
4414,51743,1034,1.0,10530.0,5.0
14259,55626,1042,2.0,590.0,0.0
4943,51959,1013,1.0,220.0,0.0
15812,56248,1053,2.0,3470.0,10.0
11033,54336,1050,2.0,7140.0,0.0
19849,57854,1048,1.0,7870.0,10.0
16250,56413,1058,1.0,5550.0,20.0
18538,57315,1059,2.0,4580.0,0.0
8819,53474,1048,1.0,7870.0,25.0
1276,50504,1006,1.0,4150.0,15.0
19526,57720,1041,1.0,700.0,10.0
9844,53881,1050,1.0,7140.0,0.0
2806,51111,1069,1.0,4090.0,20.0
15799,56242,1029,1.0,3490.0,0.0
9553,53766,1070,1.0,2320.0,5.0
11220,54413,1037,1.0,2640.0,10.0
1201,50471,1073,2.0,6680.0,15.0
8655,53411,1052,5.0,6950.0,10.0
15948,56298,1048,1.0,7870.0,5.0
17483,56893,1049,1.0,2810.0,0.0
2249,50881,1055,1.0,1380.0,15.0
1733,50677,1020,1.0,720.0,20.0
16672,56581,1003,1.0,2040.0,5.0
9039,53564,1048,2.0,7870.0,15.0
8113,53196,1055,1.0,1380.0,10.0
13648,55375,1071,1.0,1670.0,10.0
9171,53611,1011,1.0,4590.0,15.0
8723,53437,1038,1.0,4270.0,10.0
11234,54419,1070,1.0,2320.0,20.0
14200,55600,1040,1.0,3060.0,10.0
20066,57947,1004,1.0,9380.0,0.0
20068,57948,1062,2.0,280.0,5.0
9834,53877,1054,1.0,1830.0,20.0
18073,57124,1019,1.0,4560.0,0.0
15169,55994,1063,1.0,1660.0,10.0
19636,57766,1050,1.0,7140.0,0.0
14092,55554,1029,2.0,3490.0,0.0
3201,51264,1064,2.0,7500.0,15.0
13019,55123,1006,1.0,4150.0,0.0
10700,54211,1040,2.0,3060.0,5.0
3354,51326,1006,2.0,4150.0,15.0
19126,57562,1031,1.0,9170.0,10.0
427,50168,1071,1.0,1670.0,0.0
6750,52653,1057,1.0,2370.0,20.0
16491,56508,1061,1.0,8080.0,10.0
896,50354,1071,3.0,1670.0,20.0
2079,50810,1021,1.0,5530.0,10.0
215,50086,1067,1.0,4370.0,10.0
13899,55475,1034,2.0,10530.0,10.0
4689,51853,1020,4.0,720.0,0.0
11607,54562,1008,2.0,6630.0,0.0
10365,54080,1071,2.0,1670.0,0.0
5610,52221,1053,2.0,3470.0,0.0
2008,50782,1014,1.0,2270.0,10.0
6860,52700,1038,1.0,4270.0,0.0
4563,51803,1053,1.0,3470.0,0.0
10261,54043,1035,1.0,6470.0,0.0
14551,55749,1048,1.0,7870.0,0.0
10049,53963,1069,3.0,4090.0,10.0
6633,52607,1066,3.0,3610.0,5.0
11904,54680,1060,1.0,5950.0,10.0
5149,52040,1024,2.0,9110.0,10.0
20113,57969,1058,1.0,5550.0,10.0
4206,51660,1026,,7010.0,10.0
19695,57789,1064,1.0,7500.0,0.0
8311,53272,1070,2.0,2320.0,5.0
5776,52283,1062,2.0,280.0,5.0
7638,53003,1002,1.0,3080.0,0.0
15906,56282,1034,3.0,10530.0,5.0
4659,51842,1006,2.0,4150.0,0.0
3538,51398,1054,2.0,1830.0,10.0
12720,55006,1020,2.0,720.0,5.0
3606,51423,1046,1.0,3450.0,25.0
6219,52453,1010,1.0,8870.0,0.0
13408,55277,1028,1.0,4510.0,5.0
8968,53534,1013,2.0,220.0,0.0
8442,53324,1052,1.0,6950.0,5.0
17796,57017,1074,1.0,1880.0,0.0
10522,54143,1003,1.0,,0.0
5135,52034,1001,1.0,6530.0,10.0
5260,52082,1041,2.0,700.0,0.0
13169,55184,1050,2.0,7140.0,5.0
8978,53537,1026,3.0,7010.0,5.0
5439,52154,1044,2.0,3230.0,0.0
1786,50696,1071,3.0,1670.0,0.0
2518,50989,1025,1.0,4730.0,15.0
3323,51312,1010,1.0,8870.0,5.0
233,50093,1049,1.0,2810.0,5.0
2801,51107,1041,2.0,700.0,
18272,57211,1070,1.0,2320.0,0.0
11227,54416,1020,1.0,720.0,10.0
4797,51896,1072,,4390.0,5.0
19814,57840,1025,3.0,4730.0,20.0
19119,57559,1008,1.0,6630.0,5.0
2056,50801,1072,4.0,4390.0,10.0
17300,56817,1049,1.0,2810.0,5.0
11052,54344,1062,1.0,280.0,0.0
12656,54984,1001,1.0,6530.0,10.0
8770,53454,1020,3.0,720.0,0.0
10386,54087,1045,1.0,8330.0,0.0
3306,51306,1023,2.0,4290.0,5.0
19646,57770,1023,3.0,4290.0,15.0
2351,50922,1027,5.0,7200.0,15.0
8379,53296,1045,4.0,8330.0,10.0
18493,57297,1023,3.0,4290.0,10.0
14562,55752,1011,1.0,4590.0,10.0
16399,56468,1071,,1670.0,0.0
19901,57876,1054,2.0,1830.0,0.0
15208,56010,1049,1.0,2810.0,0.0
16898,56663,1033,1.0,2910.0,5.0
8754,53448,1067,1.0,4370.0,15.0
16002,56320,1068,2.0,10570.0,5.0
739,50287,1057,2.0,2370.0,10.0
6372,52512,1039,1.0,8680.0,5.0
19577,57741,1064,2.0,7500.0,5.0
15792,56239,1047,4.0,5950.0,0.0
13232,55212,1026,2.0,7010.0,0.0
15036,55944,1059,1.0,4580.0,0.0
5640,52231,1005,1.0,5510.0,20.0
7443,52921,1010,1.0,8870.0,0.0
11745,54618,1074,1.0,1880.0,0.0
15161,55991,1018,3.0,3890.0,10.0
3968,51564,1057,4.0,2370.0,0.0
16577,56545,1056,2.0,1230.0,0.0
3338,51319,1008,2.0,6630.0,15.0
5125,52031,1069,5.0,4090.0,5.0
19678,57780,1002,3.0,3080.0,0.0
17116,56750,1023,,4290.0,0.0
2690,51061,1050,1.0,7140.0,5.0
6378,52514,1066,1.0,3610.0,0.0
4641,51835,1059,2.0,4580.0,10.0
2464,50969,1075,1.0,2140.0,15.0
13277,55228,1039,1.0,8680.0,5.0
18093,57133,1002,1.0,,0.0
6475,52547,1018,1.0,3890.0,5.0
15615,56169,1062,1.0,280.0,0.0
12874,55068,1035,1.0,6470.0,20.0
2550,51002,1006,2.0,4150.0,10.0
1587,50621,1004,1.0,9380.0,5.0
15934,56292,1003,2.0,2040.0,0.0
4291,51698,1019,2.0,4560.0,10.0
1122,50441,1010,3.0,8870.0,5.0
10415,54098,1051,1.0,7060.0,5.0
17101,56745,1041,2.0,700.0,15.0
13288,55233,1066,2.0,3610.0,15.0
6602,52596,1006,2.0,4150.0,5.0
10197,54018,1073,1.0,6680.0,5.0
2932,51159,1024,4.0,9110.0,5.0
8525,53357,1023,2.0,4290.0,5.0
14199,55599,1002,1.0,3080.0,10.0
171,50070,1034,1.0,10530.0,0.0
3080,51217,1005,1.0,5510.0,0.0
6955,52736,1055,1.0,1380.0,0.0
13867,55463,1053,1.0,3470.0,0.0
1106,50436,1003,1.0,2040.0,5.0
3132,51237,1051,2.0,7060.0,0.0
2291,50897,1062,4.0,280.0,0.0
8105,53194,1015,2.0,3850.0,5.0
1490,50584,1036,4.0,6710.0,10.0
18328,57231,1026,1.0,7010.0,5.0
2064,50805,1044,1.0,3230.0,10.0
12490,54917,1037,1.0,2640.0,5.0
6828,52688,1041,2.0,700.0,10.0
14362,55673,1066,2.0,3610.0,0.0
10923,54291,1053,2.0,3470.0,0.0
10797,54245,1026,2.0,7010.0,0.0
12954,55096,1053,1.0,3470.0,5.0
9911,53908,1039,1.0,8680.0,10.0
723,50281,1048,2.0,7870.0,5.0
4969,51968,1015,2.0,3850.0,0.0
9227,53634,1014,1.0,2270.0,0.0
3936,51553,1063,1.0,1660.0,
9358,53685,1041,2.0,700.0,0.0
12705,55001,1020,1.0,720.0,5.0
1072,50422,1048,1.0,7870.0,20.0
8203,53232,1001,2.0,6530.0,10.0
7825,53080,1043,1.0,4500.0,15.0
19068,57539,1041,5.0,700.0,10.0
2685,51058,1015,5.0,3850.0,10.0
8797,53465,1054,4.0,1830.0,0.0
8756,53450,1003,1.0,2040.0,15.0
14799,55845,1028,1.0,4510.0,5.0
10895,54280,1048,1.0,7870.0,25.0
3148,51241,1058,3.0,5550.0,5.0
18867,57457,1046,3.0,3450.0,0.0
15805,56245,1027,1.0,7200.0,0.0
878,50349,1006,1.0,4150.0,
12256,54823,1003,1.0,2040.0,0.0
222,50089,1033,1.0,2910.0,5.0
9176,53612,1002,3.0,3080.0,15.0
5897,52329,1015,1.0,3850.0,20.0
16296,56433,1042,1.0,590.0,0.0
7759,53055,1037,1.0,2640.0,5.0
16943,56682,1047,2.0,5950.0,0.0
4316,51708,1031,,9170.0,20.0
3992,51573,1021,2.0,5530.0,15.0
9015,53554,1014,1.0,,25.0
5,50003,1058,1.0,5550.0,10.0
13801,55439,1039,2.0,8680.0,0.0
12171,54792,1053,2.0,3470.0,0.0
19789,57830,1058,1.0,5550.0,5.0
7509,52948,1033,2.0,2910.0,5.0
13900,55475,1002,1.0,3080.0,15.0
12872,55066,1025,1.0,4730.0,10.0
18215,57187,1022,1.0,3830.0,0.0
5672,52242,1050,2.0,7140.0,20.0
13570,55347,1073,2.0,6680.0,5.0
16079,56348,1070,1.0,2320.0,5.0
17597,56936,1013,1.0,220.0,5.0
14846,55864,1055,1.0,1380.0,5.0
12945,55093,1061,2.0,8080.0,0.0
1065,50419,1057,2.0,2370.0,0.0
9199,53620,1063,1.0,1660.0,5.0
10017,53951,1035,2.0,6470.0,0.0
8637,53403,1046,1.0,3450.0,15.0
19959,57901,1067,2.0,4370.0,10.0
5508,52183,1072,1.0,4390.0,
13891,55472,1036,4.0,6710.0,0.0
11707,54601,1025,3.0,4730.0,5.0
6273,52472,1023,1.0,4290.0,10.0
12970,55103,1052,1.0,6950.0,10.0
5019,51989,1073,1.0,6680.0,20.0
5600,52218,1056,4.0,1230.0,15.0
5500,52180,1053,2.0,3470.0,5.0
9658,53810,1071,4.0,1670.0,0.0
2108,50821,1032,1.0,1990.0,10.0
14106,55561,1044,1.0,3230.0,0.0
3214,51269,1070,2.0,2320.0,0.0
9977,53933,1075,2.0,2140.0,0.0
11192,54402,1026,1.0,7010.0,15.0
7560,52972,1053,5.0,3470.0,0.0
5793,52290,1025,1.0,4730.0,0.0
117,50050,1047,1.0,5950.0,0.0
482,50187,1040,1.0,3060.0,0.0
5190,52055,1004,2.0,9380.0,10.0
17330,56829,1016,1.0,3350.0,20.0
370,50146,1011,1.0,4590.0,10.0
13890,55471,1002,2.0,3080.0,0.0
13933,55489,1038,1.0,4270.0,25.0
12631,54976,1025,1.0,4730.0,0.0
16481,56504,1059,1.0,4580.0,0.0
17266,56804,1040,3.0,3060.0,10.0
6649,52613,1030,2.0,4290.0,0.0
11807,54644,1060,4.0,5950.0,20.0
15601,56163,1035,1.0,6470.0,0.0
65,50026,1043,1.0,4500.0,10.0
1244,50490,1022,,3830.0,20.0
14478,55720,1018,1.0,3890.0,20.0
7349,52888,1065,2.0,7400.0,15.0
3416,51349,1005,1.0,5510.0,5.0
2906,51151,1073,4.0,6680.0,0.0
4582,51811,1040,1.0,3060.0,10.0
19704,57794,1022,1.0,3830.0,0.0
18931,57481,1066,1.0,3610.0,5.0
15485,56117,1061,3.0,8080.0,10.0
14682,55803,1011,1.0,4590.0,5.0
6055,52389,1040,1.0,3060.0,0.0
16914,56668,1011,2.0,4590.0,20.0
2735,51081,1072,2.0,4390.0,10.0
18253,57203,1050,2.0,7140.0,5.0
19458,57693,1062,1.0,280.0,0.0
14075,55547,1043,3.0,4500.0,0.0
1894,50739,1035,1.0,6470.0,5.0
13272,55227,1063,1.0,1660.0,0.0
9884,53897,1014,3.0,2270.0,10.0
4373,51731,1010,1.0,8870.0,5.0
989,50391,1013,2.0,220.0,0.0
3893,51536,1054,4.0,1830.0,10.0
18092,57133,1060,1.0,5950.0,20.0
4229,51670,1031,4.0,9170.0,5.0
6008,52371,1004,1.0,9380.0,0.0
10274,54047,1024,2.0,9110.0,10.0
6935,52728,1019,3.0,4560.0,0.0
4880,51932,1008,1.0,6630.0,10.0
8246,53248,1039,1.0,8680.0,10.0
12038,54732,1035,1.0,6470.0,15.0
7140,52815,1025,3.0,4730.0,15.0
9993,53940,1005,1.0,5510.0,10.0
13980,55508,1056,1.0,1230.0,0.0
19529,57722,1067,1.0,4370.0,0.0
15569,56150,1074,2.0,1880.0,20.0
18386,57255,1040,1.0,3060.0,5.0
7802,53072,1023,5.0,4290.0,0.0
735,50286,1017,2.0,3470.0,5.0
5282,52091,1072,3.0,4390.0,10.0
15791,56239,1012,1.0,6600.0,5.0
19494,57710,1072,1.0,4390.0,10.0
19008,57513,1031,1.0,9170.0,0.0
10560,54158,1064,1.0,7500.0,0.0
8101,53192,1008,1.0,6630.0,0.0
2720,51071,1052,4.0,6950.0,5.0
11333,54457,1031,1.0,9170.0,5.0
17664,56965,1039,1.0,8680.0,10.0
17711,56983,1075,1.0,2140.0,5.0
929,50369,1048,2.0,7870.0,0.0
4805,51899,1037,1.0,2640.0,0.0
19345,57649,1038,2.0,4270.0,15.0
15254,56025,1005,2.0,5510.0,10.0
12841,55056,1068,1.0,10570.0,10.0
13614,55364,1066,2.0,3610.0,0.0
18428,57271,1063,2.0,1660.0,10.0
1513,50594,1001,1.0,6530.0,5.0
19527,57721,1022,3.0,3830.0,5.0
12287,54836,1006,2.0,4150.0,0.0
9688,53820,1058,2.0,5550.0,0.0
3009,51190,1022,1.0,3830.0,0.0
19483,57706,1007,2.0,1100.0,0.0
18022,57103,1063,2.0,1660.0,0.0
14041,55533,1037,1.0,2640.0,0.0
1262,50498,1030,1.0,4290.0,0.0
19580,57742,1070,2.0,2320.0,25.0
6367,52509,1045,2.0,8330.0,0.0
5181,52051,1074,1.0,1880.0,0.0
7924,53122,1004,1.0,9380.0,10.0
8231,53242,1019,3.0,4560.0,0.0
16860,56650,1074,1.0,1880.0,0.0
15080,55958,1048,1.0,7870.0,15.0
17993,57089,1052,1.0,6950.0,20.0
14576,55760,1001,1.0,6530.0,0.0
11650,54578,1057,2.0,2370.0,5.0
439,50172,1037,1.0,2640.0,0.0
3327,51313,1030,1.0,4290.0,20.0
17685,56974,1043,1.0,4500.0,15.0
18776,57417,1045,2.0,8330.0,10.0
9244,53641,1066,4.0,3610.0,0.0
16894,56662,1020,2.0,720.0,15.0
10648,54192,1027,3.0,7200.0,20.0
5423,52149,1011,3.0,4590.0,15.0
7165,52823,1058,1.0,5550.0,0.0
6836,52691,1011,1.0,4590.0,5.0
308,50124,1016,2.0,3350.0,0.0
906,50358,1048,1.0,7870.0,20.0
7215,52841,1035,3.0,6470.0,0.0
10567,54161,1065,2.0,7400.0,15.0
4856,51923,1046,1.0,3450.0,5.0
17708,56982,1010,2.0,8870.0,10.0
13529,55332,1038,2.0,4270.0,5.0
16541,56529,1026,1.0,7010.0,5.0
13412,55279,1032,3.0,1990.0,0.0
6018,52375,1029,2.0,3490.0,0.0
15493,56122,1066,1.0,3610.0,10.0
13848,55456,1006,5.0,4150.0,0.0
17064,56731,1054,1.0,1830.0,0.0
1494,50586,1031,2.0,9170.0,0.0
10276,54047,1064,1.0,7500.0,0.0
17956,57078,1029,1.0,3490.0,20.0
12226,54812,1059,1.0,4580.0,0.0
143,50060,1058,1.0,5550.0,0.0
13696,55396,1075,2.0,2140.0,0.0
9582,53777,1008,1.0,6630.0,20.0
15042,55946,1053,3.0,3470.0,5.0
7648,53007,1008,2.0,6630.0,0.0
10246,54037,1060,5.0,5950.0,15.0
20107,57967,1038,4.0,4270.0,15.0
4286,51696,1033,1.0,2910.0,0.0
106,50045,1034,3.0,10530.0,5.0
8223,53240,1075,1.0,2140.0,5.0
13168,55183,1032,2.0,1990.0,0.0
7320,52878,1028,1.0,4510.0,10.0
19540,57725,1034,4.0,10530.0,5.0
13595,55357,1040,4.0,3060.0,0.0
7057,52779,1035,1.0,6470.0,10.0
16048,56337,1022,2.0,3830.0,0.0
1657,50646,1040,1.0,3060.0,0.0
10269,54045,1023,1.0,4290.0,0.0
10231,54032,1045,1.0,8330.0,0.0
4356,51725,1047,3.0,5950.0,0.0
2417,50948,1029,2.0,3490.0,0.0
14661,55794,1006,1.0,4150.0,20.0
17406,56864,1048,2.0,7870.0,0.0
15071,55955,1072,1.0,4390.0,0.0
13295,55236,1028,2.0,4510.0,0.0
1982,50774,1016,1.0,3350.0,0.0
16022,56328,1052,1.0,6950.0,0.0
16076,56348,1033,1.0,2910.0,15.0
14084,55550,1002,3.0,3080.0,5.0
14234,55616,1072,1.0,4390.0,0.0
13457,55300,1003,2.0,2040.0,5.0
8299,53267,1074,1.0,1880.0,5.0
7023,52761,1007,1.0,1100.0,5.0
10379,54084,1003,1.0,2040.0,0.0
10696,54209,1029,,3490.0,0.0
12368,54871,1062,2.0,280.0,20.0
7133,52810,1069,3.0,4090.0,0.0
4696,51856,1044,1.0,3230.0,5.0
970,50383,1019,1.0,4560.0,25.0
3441,51359,1024,2.0,9110.0,25.0
15035,55944,1034,2.0,10530.0,15.0
16103,56358,1034,1.0,10530.0,0.0
18216,57187,1068,1.0,10570.0,0.0
14493,55727,1056,2.0,1230.0,0.0
6178,52437,1067,2.0,4370.0,20.0
6489,52552,1057,1.0,2370.0,0.0
4374,51731,1003,2.0,2040.0,0.0
11312,54448,1032,2.0,1990.0,0.0
2438,50957,1004,2.0,9380.0,0.0
11093,54360,1069,1.0,4090.0,10.0
15820,56252,1007,1.0,1100.0,0.0
13251,55220,1038,2.0,4270.0,0.0
12827,55051,1048,1.0,7870.0,20.0
10237,54034,1055,1.0,1380.0,0.0
4752,51879,1025,2.0,4730.0,5.0
11094,54360,1071,1.0,1670.0,0.0
3554,51403,1035,2.0,6470.0,5.0
18883,57463,1046,3.0,3450.0,5.0
11442,54498,1015,1.0,3850.0,15.0
9112,53591,1018,1.0,3890.0,0.0
18561,57325,1038,1.0,4270.0,10.0
17692,56977,1070,1.0,2320.0,25.0
14166,55586,1043,2.0,4500.0,25.0
16406,56471,1041,2.0,700.0,15.0
8283,53261,1066,3.0,3610.0,15.0
20050,57941,1047,2.0,5950.0,15.0
